,session_id,order_id,order_title
761,376,3,ادامه رسيدگي به طرح اصلاح قانون تشكيلات و آيين دادرسي ديوان عدالت اداري (ثبت 510)
762,376,4,استرداد (1) فقره سؤال
763,376,5,اعلام وصول (2) فقره سؤال
764,376,6,تذكرات شفاهي نمايندگان مجلس شوراي اسلامي
765,376,7,قرائت بيانيه نمايندگان مجلس شوراي اسلامي درخصوص تقدير از سازمان اطلاعات سپاه پاسداران انقلاب اسلامي در دستگيري سر‌شبكه ضدانقلابي آمد نيوز
766,376,8,تذكرات كتبي نمايندگان مجلس به مسئولان اجرايي كشور
767,376,9,اعلام ختم جلسه و تاريخ تشكيل جلسه آينده
768,377,1,اعلام رسميت جلسه و قرائت دستور
769,377,2,تلاوت آياتي از قرآن مجيد
770,377,3,بيانات رئيس محترم مجلس شوراي اسلامي درخصوص تبريك فرارسيدن ماه ربيع و سيزدهم آبان روز ملي مبارزه با استكبار جهاني
771,377,4,تسليت رئيس محترم مجلس شوراي اسلامي به آقاي محمدباقر سعادت نماينده دشتستان و خانم ناهيد تاج‌الدين نماينده اصفهان و تسليت به مناسبت درگذشت خانم اعظم طالقاني و آقاي حميدرضا خصوصي‌ثاني نمايندگان ادوار مجلس شوراي اسلامي
772,377,5,ارجاع طرح اصلاح قانون تشكيلات و آيين دادرسي ديوان عدالت اداري به كميسيون مربوطه (ثبت 510)
773,377,6,ادامه رسيدگي به گزارش كميسيون آموزش، تحقيقات و فناوري درخصوص پذيرش خارج از ظرفيت دانشجو در دانشگاه آزاد اسلامي
774,377,7,ارجاع طرح استفساريه تبصره (1) ماده (13) قانون جامع كنترل و مبارزه ملي با دخانيات به كميسيون مربوطه (جهت تأمين نظر شوراي نگهبان)، (ثبت 367)
775,377,8,تصويب اصلاحات كميسيون درخصوص لايحه تمديد مدت اجراي آزمايشي قانون ارتقاي سلامت نظام اداري و مقابله با فساد (جهت تأمين نظر شوراي نگهبان)، (ثبت 388)
776,377,9,تصويب كليات لايحه اصلاح مواد (1)، (7) و (30) قانون اجراي سياست‌هاي كلي اصل (44) قانون اساسي (ثبت 419)
777,377,10,اعلام وصول (5) فقره لايحه
778,377,11,اعلام وصول (3) فقره سؤال
779,377,12,ناطقان جلسه آقايان: رضا كريمي، سيداميرحسين قاضي‌زاده‌هاشمي، سيدجواد حسيني‌كيا و سيدناصر موسوي‌لارگاني و خانم معصومه آقاپورعليشاهي
780,377,13,اعلام وصول طرح تقليل مجازات حبس تعزيري با قيد دوفوريت و تصويب فوريت آن (ثبت 665)
781,377,14,تذكرات كتبي نمايندگان به مسئولان اجرايي كشور
782,377,15,اعلام ختم جلسه و تاريخ تشكيل جلسه آينده
783,378,1,اعلام رسميت جلسه و قرائت دستور
784,378,2,تلاوت آياتي از قرآن مجيد
785,378,3,طرح سؤال آقاي سيدمحمدجواد ابطحي نماينده خميني‌شهر از آقاي محمدجواد ظريف وزير امور خارجه
786,378,4,ادامه رسيدگي به لايحه اصلاح مواد (1)، (7) و (30) قانون اجراي سياست‌هاي كلي اصل (44) قانون اساسي
787,378,5,ناطقان جلسه آقايان: سيدصادق طباطبايي‌نژاد، قاسم ساعدي، بهروز بنيادي، قاسم احمدي‌لاشكي و هادي قوامي
788,378,6,تذكرات كتبي نمايندگان به مسئولان اجرايي كشور
789,378,7,تذكرات شفاهي نمايندگان مجلس شوراي اسلامي
790,378,8,اعلام ختم جلسه و تاريخ تشكيل جلسه آينده
791,379,1,اعلام رسميت جلسه و قرائت دستور
792,379,2,تلاوت آياتي از قرآن مجيد
793,379,3,تصويب طرح استفساريه بند (2) ماده (2) قانون ماليات‌هاي مستقيم
794,379,4,تصويب تقاضاي تغيير دستور درخصوص طرح الزام دولت به تعيين سرفصل «جنايات آمريكا» در كتب درسي مدارس و دانشگاه ها
795,379,5,تصويب كليات طرح الزام دولت به تعيين سرفصل «جنايات آمريكا» در كتب درسي مدارس و دانشگاه‌ها و ارجاع آن به كميسيون مربوطه
796,379,6,قرائت گزارش كميسيون اصل (90) قانون اساسي درخصوص بررسي علل و مصاديق تخلفات در حوزه اراضي و املاك از قبيل تغيير كاربري، تملك اراضي دولتي، ساخت و ساز غيرمجاز، تصرف و ساير بر مبناي پرونده‌هاي مطروحه در كميسيون
797,379,7,اعلام وصول (4) فقره طرح
798,379,8,اعلام وصول (1) فقره لايحه
799,379,9,ناطقان جلسه آقايان: حسين رضازاده، شهاب نادري، صديف بدري، غلامرضا كاتب و ابوالفضل حسن‌بيكي
800,379,10,اعلام ختم جلسه و تاريخ تشكيل جلسه آينده
801,380,1,اعلام رسميت جلسه و قرائت دستور
802,380,2,تلاوت آياتي از قرآن مجيد
803,380,3,تسليت نايب‌رئيس محترم مجلس شوراي اسلامي به مناسبت درگذشت آقاي علي ميرزايي نماينده ادوار
804,380,4,تصويب لايحه موافقتنامه سرويس‌هاي هوايي دوجانبه بين دولت جمهوري اسلامي ايران و دولت كشور كويت
805,380,5,رد تقاضاي سلب يك‌فوريت از دوفوريت طرح تقليل مجازات حبس تعزيري
806,380,6,تصويب كليات طرح تقليل مجازات حبس تعزيري
807,380,7,اعلام وصول (3) فقره سؤال
808,380,8,استرداد (1) فقره سؤال
809,380,9,طرح سؤال آقاي احمد مرادي نماينده بندرعباس، قشم، ابوموسي، حاجي‌آباد و خمير از آقاي محمود حجتي وزير جهادكشاورزي و نظر مجلس مبني بر قانع كننده نبودن پاسخ وزير
810,380,10,ناطقان جلسه آقايان: محمدرضا اميرحسنخاني، علي نوبخت‌حقيقي، حمدالله كريمي، حبيب‌اله دهمرده و عباسعلي پوربافراني
811,380,11,اعلام وصول تقاضاي استعفاي آقاي كاظم جلالي نماينده تهران، شميرانات، ري، اسلامشهر و پرديس
812,380,12,تذكرات كتبي نمايندگان مجلس به مسئولان اجرايي كشور
813,380,13,تذكرات شفاهي نمايندگان مجلس شوراي اسلامي
814,380,14,بيانيه نمايندگان مجلس شوراي اسلامي خطاب به رئيس‌جمهور محترم درخصوص اختصاص هفت‌دهم درصد از بودجه عمومي كشور به سازمان صدا و سيما
815,380,15,اعلام ختم جلسه و تاريخ تشكيل جلسه آينده
816,381,1,اعلام رسميت جلسه و قرائت دستور
817,381,2,تلاوت آياتي از قرآن مجيد
818,381,3,ارجاع طرح تقليل مجازات حبس تعزيري به كميسيون مربوطه
819,381,4,تصويب تقاضاي استعفاي آقاي كاظم جلالي نماينده تهران، شميرانات، ري، اسلامشهر و پرديس
820,381,5,ارجاع طرح تشكيل وزارت بازرگاني به كميسيون مربوطه (جهت تأمين نظر شوراي نگهبان)
821,381,6,بيانات رئيس محترم مجلس شوراي اسلامي درخصوص زلزله آذربايجان شرقي
822,381,7,ناطقان جلسه آقايان: فردين فرمند، سيدكاظم دلخوش‌اباتري، احمد سالك‌كاشاني، حسن نوروزي و حميدرضا فولادگر
823,381,8,تصويب تقاضاي دوفوريت درخصوص لايحه درآمد پايدار و هزينه شهرداري‌ها و دهياري‌ها
824,381,9,اعلام وصول طرح اصلاح ماده (44) قانون مديريت خدمات كشوري با قيد دوفوريت و تصويب يك‌فوريت آن
825,381,10,تذكرات كتبي نمايندگان به مسئولين اجرايي كشور
826,381,11,تذكرات شفاهي نمايندگان مجلس شوراي اسلامي
827,381,12,اعلام ختم جلسه و تاريخ تشكيل جلسه آينده
828,382,1,اعلام رسميت جلسه و قرائت دستور
829,382,2,تلاوت آياتي از قرآن مجيد
830,382,3,تصويب اصلاحات كميسيون درخصوص طرح اصلاح موادي از قانون آيين‌نامه داخلي مجلس شوراي اسلامي (جهت تأمين نظر شوراي نگهبان)
831,382,4,قرائت گزارش كميسيون آموزش، تحقيقات و فناوري درخصوص حادثه آتش‌سوزي مدرسه دخترانه در زاهدان
832,382,5,تصويب لايحه موافقتنامه چهارچوب تسهيل تجارت بدون كاغذ فرامرزي در آسيا و اقيانوسيه
833,382,6,اعلام وصول (1) فقره سؤال
834,382,7,اعلام وصول (2) فقره طرح
835,382,8,ناطقان جلسه آقايان: محسن كوهكن‌ريزي، محمداسماعيل سعيدي، سيدحسين نقوي‌حسيني، شادمهر كاظم‌زاده و محمدرضا بادامچي
836,382,9,تذكرات كتبي نمايندگان به مسئولين اجرايي كشور
837,382,10,تذكرات شفاهي نمايندگان مجلس شوراي اسلامي
838,382,11,اعلام ختم جلسه و تاريخ تشكيل جلسه آينده
839,383,1,اعلام رسميت جلسه و قرائت دستور
840,383,2,تلاوت آياتي از قرآن مجيد
841,383,3,رد طرح اصلاح بند «د» ماده (88) قانون برنامه پنجساله ششم توسعه اقتصادي، اجتماعي و فرهنگي جمهوري اسلامي ايران
842,383,4,تصويب تقاضاي تحقيق و تفحص از عملكرد شركت شهر فرودگاهي امام خميني (رحمه‌الله‌عليه)
843,383,5,تصويب تقاضاي تغيير دستور درخصوص طرح الحاق يك تبصره به ماده (5) قانون اجراي سياست‌هاي كلي اصل (44) قانون اساسي
844,383,6,تصويب لايحه موافقتنامه كشتيراني تجاري دريايي در درياي خزر بين دولت جمهوري اسلامي ايران و دولت جمهوري قزاقستان
845,383,7,رد تقاضاي رسيدگي به طرح اساسنامه شركت ملي گاز ايران طبق اصل (85) قانون اساسي
846,383,8,ناطقان جلسه آقايان: سيداحسن علوي، محمد حسن‌نژاد، سلمان خدادادي، يحيي كمالي‌پور و منصور مرادي
847,383,9,تذكرات كتبي نمايندگان به مسئولين اجرايي كشور
848,383,10,تذكر شفاهي نمايندگان مجلس شوراي اسلامي
849,383,11,اعلام ختم جلسه و تاريخ تشكيل جلسه آينده
850,384,1,اعلام رسميت جلسه و قرائت دستور
851,384,2,تلاوت آياتي از قرآن مجيد
852,384,3,تصويب لايحه عضويت دولت جمهوري اسلامي ايران در مؤسسه بين‌المللي تحليل سامانه‌هاي كاربردي
853,384,4,قرائت گزارش كميسيون ويژه حمايت از توليد ملي و نظارت بر اجراي اصل (44) قانون اساسي درخصوص آسيب‌شناسي، چالش‌ها و راهكارهاي رونق توليد در سال 1398
854,384,5,تصويب كليات طرح الحاق يك تبصره به ماده (5) قانون اجراي سياستهاي كلي اصل (44) قانون اساسي
855,384,6,بيانات نايب‌رئيس محترم مجلس شوراي اسلامي به مناسبت ولادت رسول اكرم (صلي‌الله‌عليه‌وآله‌وسلم) و امام جعفر‌صادق (عليه‌السلام) و هفته وحدت
856,384,7,ناطقان جلسه آقايان: علي بختيار، علي رستميان‌سبزه‌خاني، مهدي شيخ، علي گلمرادي و احمد مازني
857,384,8,بيانيه نمايندگان مجلس شوراي اسلامي به رئيس‌جمهور محترم درخصوص اعمال اولويت بومي در آزمون استخدامي
858,384,9,اعلام ختم جلسه و تاريخ تشكيل جلسه آينده
859,385,1,اعلام رسميت جلسه و قرائت دستور
860,385,2,تلاوت آياتي از قرآن مجيد
861,385,3,تصويب طرح الحاق يك تبصره به ماده (5) قانون اجراي سياست‌هاي كلي اصل (44) قانون اساسي
862,385,4,بحث و بررسي درخصوص لايحه درآمد پايدار و هزينه شهرداري‌ها و دهياري‌ها
863,385,5,ناطقان جلسه آقايان: حسين مقصودي، محمد دامادي، غلام‌محمد زارعي، عين‌اله شريف‌پور و سيدحميدرضا كاظمي
864,385,6,تسليت نايب‌رئيس محترم مجلس شوراي اسلامي به مناسبت درگذشت آقاي فريبرز انصاري نماينده ادوار
865,385,7,تذكرات كتبي نمايندگان مجلس به مسئولان اجرايي كشور
866,385,8,اعلام ختم جلسه و تاريخ تشكيل جلسه آينده
